is_slaughter_boat,is_wellboat,mmsi,ship_register_vessel_type,ship_register_vessel_type_name_en,ship_register_vessel_type_name_no,ship_type,vessel_name
false,false,257107510,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,NORVA24 SEA
false,false,258761000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,NORVIND
true,false,257377000,4C,REFRIGERATED CARGO SHIP,STYKKGODSSKIP: FRYSE- OG KJØLE,70,NORWEGIAN GANNET
false,false,257953800,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,NOTHAV
false,false,257891600,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,NOTMANN
false,false,257112600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,NOVA
false,false,257091500,7C4,PATROL VESSEL,PATRULJEFARTØY,95,NOVA MARE
false,false,257068120,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,90,NOVA MASTER
false,false,257976600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,NOVA PIONER 
false,false,258506910,8K1,DRY FODDER BOAT,FORINGSBÅT,33,NOVA STAR
false,false,258311500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,52,NOVA VIKING
false,true,259085000,3H,WELL BOAT,BRØNNFARTØY,99,NOVATRANS
false,false,257025600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,56,NOVUMARE
false,false,992572511,,,,32,NRS CAGE A
false,false,257555800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,59,NUEN
false,false,257560700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,30,NUEN
false,false,257337800,6K,FISHING/HUNTING VESSEL: - UNSPECIFIED,FISKE/FANGSTFARTØY: - UBESTEMT,53,NUPEN I
false,false,257102210,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,NUTEN
false,false,257864800,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,NY-VIKING
false,false,259511000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,NYBO
false,false,258002990,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,90,NYDRONNINGA
false,false,258221000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,75,NYFJELL
false,false,257007600,8K1,DRY FODDER BOAT,FORINGSBÅT,70,NYGAARD VIKING
false,false,257653600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,NYHEIM
false,false,259030490,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,NYHEIM
false,false,257178000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,NYKSUND
false,false,257960500,9H4,DRY FODDER BARGE,FORINGSLEKTER,70,NYLAND
false,false,257040600,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,NYSAND
false,false,259713000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,NYSTRØM
false,false,258019780,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,NYSTUMOEN
false,false,259001560,3B,BULK CARRIER,BULKSKIP: VANLIG BULK,75,NYVING
false,false,257000580,5I6,CATAMARAN CARGO,KATAMARAN LAST,99,OBELIX
false,false,257288700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,OBELIX
false,false,257525800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,OCEAN ADVENTURES
false,false,311056600,,,,99,OCEAN EUROPE
false,false,257037780,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,OCEAN EXPLORER
false,false,257037790,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,OCEAN FLYER
false,false,257954000,7A,TUG/SALVAGE SHIP,SPESIALSKIP: SLEPE/BERGING,51,OCEAN RESPONSE
false,false,257030310,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,OCEAN SUPPLIER
false,false,257977500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ODA
false,false,257359600,5B1,PASSENGER SHIP,PASSASJERSKIP,60,ODD
false,false,257796500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ODD FELLOW
false,false,257035500,7F2,RESCUE VESSEL,REDNINGSFARTØY,51,ODD FELLOW III
false,false,258381500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ODD KÅRE
false,false,257060770,,,,0,ODD WILLOCH
false,false,257060250,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,ODDENAKKEN
false,false,257056610,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,ODDMUND
false,false,258301000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,ODDØY
false,false,259000790,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,79,ODDRUN WITH
false,false,257584800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ODDVÆRING
false,false,259004360,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,ODIN
false,false,258280500,7F2,RESCUE VESSEL,REDNINGSFARTØY,51,ODIN
false,false,257761700,,,,33,ODIN
false,false,257100150,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,37,ODIN
false,false,257498220,,,,30,OERNIN
false,false,257820600,,,,51,OEYGARDEN BRANNVESEN
false,false,257061880,,,,83,OEYTANK
false,false,259425000,5I4,CATAMARAN PASSENGER,KATAMARAN PASSASJER,40,OFOTEN
false,false,259027930,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,OKSHOLMEN
false,false,259028410,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ØKSNINGEN
false,false,257094710,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,OKSTIND
false,false,257576600,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,OLAGUTT
false,false,259366000,8F,SPECIALIZED VESSEL FOR TRAINING,SPESIALSKIP: OPPLÆRING,55,OLAV TRYGGVASON
false,false,258224000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,OLAVSON
false,false,257091810,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,OLE ELVAN
false,false,257011920,,,,70,OLE SENIOR
false,false,257874600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,90,OLEN
false,false,257509700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,OLGA
false,false,257034140,,,,34,OLINE
false,false,257293500,8I,SPECIALIZED VESSEL FOR OIL PROTECTION,SPESIALSKIP: OLJEVERN,90,OLJEVERN 02
false,false,257040610,7D3,CONSTRUCTION VESSEL,KONSTRUKSJONSSKIP,90,OLYMPIC ARTEMIS
false,false,259424000,7D1,SUPPLY VESSEL,FORSYNINGSSKIP,90,OLYMPIC TRITON
false,false,258060000,7D1,SUPPLY VESSEL,FORSYNINGSSKIP,70,OLYMPIC ZEUS
false,false,257954900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,OMEGA TRI
false,false,257261500,7E3,WORK BOAT FOR THE LIGHTHOUSE AUTHORITY,ARBEIDSBÅT FOR FYRVESENET,90,ONA
false,false,257154500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,ONGLESUND
false,false,257818900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,OPPDRETTSFISK II
false,false,257242500,5K,OTHER SMALL PASS.SHIPS/FERRIES/AMBULANCE,ANDRE SMÅ PASSASJERSKIP/FERGE/LEGE/SKYSS,69,ORCA
false,false,257127200,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ORGANIC DRABANT
false,false,258005740,,,,54,ORIENT
false,false,257706700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,ORIENTEN
false,false,257000910,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,ORION
false,false,258002640,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,ORION OLYMPUS
false,false,257461800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ORKAN
false,false,259013930,,,,52,ORMEN
false,false,257077710,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,55,ØRN
false,false,258030590,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ØRNES
false,false,257292000,5C1,CAR FERRY,BILFERGE,60,ØRNES
false,false,257062640,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,ØRNHOLMEN
false,false,257531500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,ØRNKLAKKEN
false,false,258274500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ØRNØY
false,false,258028800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,OSAFJORD
false,false,257127940,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,OSATIND
false,false,257231500,7D1,SUPPLY VESSEL,FORSYNINGSSKIP,51,OSCAR TYBRING IV
false,false,257131160,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,OSKAR
false,false,258018850,,,,53,OSLOFJ FRILUFTSRAD
false,false,257017060,,,,79,OSORNO
false,false,258086330,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,OSPEN
false,false,257724800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,OSPØY
false,false,257372000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ØSTERBRIS
false,false,257038600,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,OSTERØY
false,false,258011290,,,,51,OTRA
false,false,257047350,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,OTTAR
false,false,257031870,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,90,OTTO
false,false,258828000,8I,SPECIALIZED VESSEL FOR OIL PROTECTION,SPESIALSKIP: OLJEVERN,90,OV BØKFJORD
false,false,257111020,8I,SPECIALIZED VESSEL FOR OIL PROTECTION,SPESIALSKIP: OLJEVERN,54,OV HEKKINGEN
false,false,257056880,8I,SPECIALIZED VESSEL FOR OIL PROTECTION,SPESIALSKIP: OLJEVERN,54,OV RYVINGEN
false,false,258674000,8I,SPECIALIZED VESSEL FOR OIL PROTECTION,SPESIALSKIP: OLJEVERN,90,OV SKOMVÆR
false,false,257020500,,,,90,OV STORHOLMEN
false,false,257846000,8I,SPECIALIZED VESSEL FOR OIL PROTECTION,SPESIALSKIP: OLJEVERN,54,OV UTVÆR
false,false,257019160,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ØYANES
false,false,257459500,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ØYASKJÆR
false,false,257031560,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,90,ØYFISK
false,false,257081720,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ØYGLIMT
false,false,257767490,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ØYGUTT
false,false,257160400,5F,PASSENGER/GENERAL CARGO SHIP,KOMBINERT PASSASJER-/STYKKGODSSKIP,99,ØYKONGEN
false,false,257019140,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,34,ØYKRAFT
false,false,257962600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,ØYRIB
false,false,257043590,,,,40,OYRIB 2 400
false,false,257163600,5F,PASSENGER/GENERAL CARGO SHIP,KOMBINERT PASSASJER-/STYKKGODSSKIP,60,ØYROSA
false,false,258202500,5I,CATAMARAN/TRIMARAN/HYDROFOIL SHIP,PASSASJERSKIP/FERGER:KATAMA/TRIMA/HYDROF,40,ØYSERVICE
false,false,257185420,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ØYSKJÆR
false,false,257986900,5B1,PASSENGER SHIP,PASSASJERSKIP,69,ØYSKYSS 1
false,false,257127810,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ØYSOL
false,false,258207770,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,ØYSTEIN
false,false,257100040,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ØYSTRAND
false,false,259535000,7A1,TUG,SLEPEBÅT,52,ØYTUG
false,false,259124000,7A1,TUG,SLEPEBÅT,52,ØYVÅG
false,false,258072500,,,,44,OYVAKT
false,false,257006190,9C,PLEASURE CRAFT/YACHT,FRITIDSFARTØY,60,ØYVIND
false,false,257326900,5K2,SMALL CAPACITY AMBULANCE BOAT/CONVEYER,LEGE-/SKYSSFARTØY,60,ØYVON
false,false,257532900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,PÅLSKJÆR
false,false,229428000,,,,36,PATH
false,false,244110559,,,,59,PATRIOT
false,false,257002640,7A1,TUG,SLEPEBÅT,52,PAX
false,false,257065190,,,,70,PC 820 HOLMFJORD
false,false,259030300,0l,TANKER: - UNSPECIFIED,TANKSKIP - UBESTEMT,79,PELAGIA FJORD
false,false,259657000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,73,PELAGIA HAV
false,false,258764000,1B,OIL TANKER,TANKSKIP: OLJE,80,PELAGIA HORDAFOR
false,false,257824900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,PERLA
false,false,257652900,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,34,PERLEMOR
false,false,258634000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,79,PERLEN
false,false,257832600,00,UNKNOWN,UKJENT,79,PERLO
false,false,257390900,5C,CAR FERRY,PASSASJERSKIP/FERGER: BIL,60,PETTER DASS
false,false,257984600,,,,33,PETTER G
false,false,258026990,,,,90,PGS WB373 CALYPSO
false,false,257892700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,PILATO
false,false,257943600,,,,34,PILT
false,false,259017060,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,74,PILTEN
false,false,259998000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,PIRHOLM
false,false,258281500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,PJOKKEN
false,false,257092150,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,PLØSEN
false,false,257066940,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,PLØY
false,false,258001450,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,POLAR
false,false,257057520,,,,35,POLAR 4
false,false,257212800,5B1,PASSENGER SHIP,PASSASJERSKIP,60,POLAR ADVENTURE
false,false,259036100,7A1,TUG,SLEPEBÅT,52,POLAR MAX
false,false,259532000,7A1,TUG,SLEPEBÅT,52,POLAR REX
false,false,258198000,7A,TUG/SALVAGE SHIP,SPESIALSKIP: SLEPE/BERGING,52,POLAR TUG
false,false,259010500,,,,30,POLARCAMP 8
false,false,257042230,,,,37,POLARCIRKEL 860 ADV
false,false,230961000,,,,52,POLARIS
false,false,228016600,,,,37,POLARIS I
false,false,258003380,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,POLARJO
false,false,257034500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,POLARLAKS
false,false,257075830,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,30,POLARLAKS II
false,false,259090000,7D2,TENDER/STANDBY VESSEL,HJELPESKIP/BEREDSKAPSFARTØY,70,POLARXPLORER
false,false,257307000,4C,REFRIGERATED CARGO SHIP,STYKKGODSSKIP: FRYSE- OG KJØLE,70,POLFOSS
false,false,257682700,,,,51,POLITI BAATEN 14
false,false,259019220,,,,55,POLITI NORDLAND 1
false,false,258274000,3A,BULK CARRIER: - UNSPECIFIED,BULKSKIP: - UBESTEMT,79,POLYNYA
false,false,257540900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,34,POMPEL
false,false,257904500,,,,70,PONDUS
false,false,257079900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,PORSA
false,false,257029710,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,POSEIDON
false,false,257694600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,34,POSEIDON
false,false,257087200,,,,35,POSEIDON
false,false,258076500,8F1,SCHOOL SHIP,SKOLESKIP,51,POSEIDON II
false,false,257124000,7A1,TUG,SLEPEBÅT,52,POWER
false,false,319163500,,,,37,POWER PLAY
false,false,258219000,5B1,PASSENGER SHIP,PASSASJERSKIP,60,PRINSEN
false,false,259016200,7C3,RESEARCH VESSEL,FORSKNINGSFARTØY,90,PRINSESSE INGRID ALEXANDRA
false,false,257017430,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,PROCTOR
false,false,257032050,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,PROWESS
false,false,257649800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,PUFFIN
false,false,257367000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,QUO VADIS
false,false,257571490,5K1,SMALL CAPACITY PASSENGER SHIPS & FERRIES,FARTØY MED BEGRENSET PASSASJERBEFORDRING,31,RACOON
false,false,257116000,6C,SEALER/WHALER,FISKE/FANGSTFARTØY: SELFANGER/HVALFANGER,30,RADEK
false,false,257127930,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,RAGNHILD HATLAND
false,false,257797500,7A2,SALVAGE SHIP,BERGINGSFARTØY,76,RAGNI BERG
false,false,257057670,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RAGO
false,false,257038240,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RÅHOLM
false,false,257082830,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RAKKENES
false,false,257905500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,RAMBO
false,false,257091970,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,RAMBO
false,false,257832800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RAMN
false,false,259038600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RAMNES
false,false,258028170,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RAMNFJELL
false,false,257719600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RAMNTIND
false,false,257093390,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,52,RAMNTINDEN
false,false,257512700,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,94,RAMOEN
false,false,257804800,,,,40,RAMPEN
false,false,258208500,7A1,TUG,SLEPEBÅT,31,RAMSHOLM
false,false,258120500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RAMSØY
false,false,257303240,,,,70,RAMSOYFJORD
false,false,257009900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,RAMSTEIN
false,false,257846700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,RANDI
false,false,257056800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,52,RANDI
false,false,257046450,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RANDOLPH
false,false,257130810,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RANESON
false,false,257739600,,,,30,RANGNES
false,false,257063880,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,90,RANGØYFISK
false,false,259869000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,79,RANI
false,false,257055480,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RANVEIG
false,false,258987960,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,RAPP
false,false,257753600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,RAPP
false,false,257788900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,RÅSA
false,false,109080531,,,,0,RASA 1
false,false,109060308,,,,0,RASA 2
false,false,109060315,,,,0,RASA 5
false,false,257086940,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,RÅSAGUTT
false,false,257766500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,RASMUS
false,false,257088180,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RASMUS
false,false,257582900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,51,RÅTASS
false,false,257119340,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,RAUNEFJORD
false,false,257064490,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,RAV
false,false,257029450,,,,40,RAVEN RIB
false,false,257060440,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,RAVINDA
false,false,257945800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,37,RAVN
false,false,257141600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,RAVNEN
false,false,257079380,,,,70,RAVNOY
false,false,258023750,,,,51,RC BJORGVIN
false,false,259005220,,,,51,RC TRITON
false,false,257304440,,,,30,REAL
false,false,257045460,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,REBEKKA
false,false,257123800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,51,REDNINGEN
false,true,257103440,3H,WELL BOAT,BRØNNFARTØY,79,REFLEX
false,true,257103477,3H,WELL BOAT,BRØNNFARTØY,99,REFLEX
false,false,257232800,1B,OIL TANKER,TANKSKIP: OLJE,80,REGINE
false,false,257058290,5I,CATAMARAN/TRIMARAN/HYDROFOIL SHIP,PASSASJERSKIP/FERGER:KATAMA/TRIMA/HYDROF,40,REGINE NORMANN
false,false,257113900,,,,70,REIDAR
false,false,257003090,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,REIDAR VIKING
false,false,259375000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,REINEBUEN
false,false,257258000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,REINEFANGST
false,false,257789500,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,REINSBÅEN
false,true,257647000,3H,WELL BOAT,BRØNNFARTØY,90,REISA
false,false,257982000,7D1,SUPPLY VESSEL,FORSYNINGSSKIP,70,REM ARCTIC
false,false,576988000,,,,36,REMBRANDT VAN RIJN
false,false,257048320,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,60,REMI KETIL
false,false,257478320,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,REMI-ANDRE
false,false,257440500,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,REMO
false,false,257063260,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,REMØYGUTT
false,false,257055450,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RENATE
false,false,257077420,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,REODOR
false,false,258021050,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,REPPAHESTEN
false,false,257086150,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,REPVÅG
false,false,257565700,,,,51,RESCUE 157 BILL
false,false,257654700,,,,51,RESCUE 159 ELIAS
false,false,257003560,,,,51,RESCUE ASKELADDEN
false,false,257031010,,,,51,RESCUE AURORA
false,false,257795700,,,,51,RESCUE EINAR STAFFSR
false,false,257003550,,,,51,RESCUE JENS BYE
false,false,258217500,,,,51,RESCUE MAERSK
false,false,257677900,,,,51,RESCUE SUNDT
false,false,258276500,,,,51,RESCUE UNI HELGELAND
false,false,258277500,,,,51,RESCUE VEKTEREN
false,false,982579541,,,,56,RESPONSE WORK BOAT
false,false,257671900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,31,RESTLESS CHALLENGER
false,false,258208360,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,RESTLESS VOYAGER
false,false,257061390,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,52,RESTLESS WIND
false,false,982590450,,,,35,RHIB F314
false,false,257746790,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,RIB-EXPRESSEN
false,false,257798800,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,79,RIGNATOR
false,false,257031860,7C2,SURVEILLANCE VESSEL,OPPSYNSSKIP,90,RIND
false,false,257938800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RINDEN
false,false,257893700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,RINGAFJORD
false,false,257083230,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RINGANES
false,false,258522000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,79,RINGASKJÆR
false,false,257256000,7A,TUG/SALVAGE SHIP,SPESIALSKIP: SLEPE/BERGING,70,RINGASUND
false,false,258018230,,,,37,RINGHOLM
false,false,257209500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,RINGHORNE
